System,NodeID,SpeciesID,StageID,Stage,SpeciesID.StageID,WorkingName,OrganismalGroup,NodeType,Resolution,ResolutionNotes,Feeding,Lifestyle(stage),Lifestyle(species),ConsumerStrategy(stage),HabitatAffiliation,Mobility,Residency,NativeStatus,BodySize(g),BodySizeSD,BodySizeN,BodySizeEstimation,BodySizeNotes,Abundance(no./ha),Abundance95%CL,AbundanceDF,Biomass(kg/ha),Biomass95%CL,BiomassDF,BiomassEstimation,BiomassNotes,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Order,Suborder,Infraorder,Superfamily,Family,Genus,SpecificEpithet,NodeNotes
EPB,330,236,2,parthenitae,236.2,Austrobilharzia sp.,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.09962794,0.02100379,6,approximation,applied average proportional mass of 15 trematode species in Hechinger et al (2009) to local host mass frequency distributions,6468.37,14117.2517,7.00000022,0.6232879,1.34818712,7.0000001,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Schistosomatidae,Austrobilharzia,sp.,
EPB,331,237,2,parthenitae,237.2,Catatropis johnstoni,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.02296597,0.00648254,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,2723.98,1969.31208,14.6823242,0.0603999,0.04952304,9.23967581,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Notocotylidae,Catatropis,johnstoni,
EPB,332,238,2,parthenitae,238.2,Cloacitrema michiganiensis,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.03544256,0.01026646,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,7405.03,9494.68903,4.21496636,0.3184336,0.39675242,4.28822679,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Philophthalmidae,Cloacitrema,michiganiensis,
EPB,333,239,2,parthenitae,239.2,Euhaplorchis californiensis,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.02537377,0.00684645,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,31915.42,18505.7104,7.14530092,0.83974,0.52737995,7.07620234,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Heterophyidae,Euhaplorchis,californiensis,
EPB,334,281,2,parthenitae,281.2,fellodistomid,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.52372467,0.41769135,12,population,applied average proportional mass of 15 trematode species in Hechinger et al (2009) to local host mass frequency distributions,3951.57,2642.94717,7.01326613,1.7506973,1.02274997,7.01119461,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Fellodistomidae,,,
EPB,335,245,2,parthenitae,245.2,Himasthla rhigedana,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.03324752,0.01054636,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,51258.46,28656.453,4.22525541,1.7491595,1.06587827,4.0887943,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Echinostomatidae,Himasthla,rhigedana,
EPB,336,246,2,parthenitae,246.2,Himasthla B,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.02973583,0.01059731,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,3066.27,3844.5646,7.00000144,0.095783,0.11556464,7.00000103,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Echinostomatidae,Himasthla,B,
EPB,337,247,2,parthenitae,247.2,Hysterolecitha trilocalis,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.00042913,,,species,set equal to average of csm & bsq,,,,0.0077925,,,"approximation, quantified ratio",relative abundance of adults to bsq adults),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Hemiuridae,Hysterolecitha,trilocalis,matched these unk hemiurid parthenitae/cercariae to Hysterolecitha adults
EPB,338,250,2,parthenitae,250.2,Renicola sp.,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.02496331,0.00773301,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,26996,37734.0373,4.03978748,0.534687,0.56022148,4.15510452,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Renicolidae,Renicola,sp.,
EPB,341,261,2,parthenitae,261.2,mc unk-tagelus epb,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.09962794,0.02100379,6,population,applied average proportional mass of 15 trematode species in Hechinger et al (2009) to local host mass frequency distributions,3234.19,7058.62587,7.00000022,0.311644,0.67409356,7.0000001,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,,,,
EPB,342,265,2,parthenitae,265.2,Mesostephanus appendiculatus,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.02620978,0.00901341,20,population,"applied average proportional mass of similar species, renb & cata (Hechinger et al 2009), to local host mass frequency distributions",481.27,743.150322,4.07383248,0.0094454,0.01416297,4.01731779,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Cyathocotylidae,Mesostephanus,appendiculatus,
EPB,343,266,2,parthenitae,266.2,Parorchis acanthus,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.04173048,0.01587978,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,9870.66,7354.25475,10.2506438,0.4971407,0.46345222,7.55513548,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Philophthalmidae,Parorchis,acanthus,
EPB,344,268,2,parthenitae,268.2,Phocitremoides ovale,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.01973766,0.00611888,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,17406.82,20057.7832,4.0834339,0.3494362,0.36246846,4.39275415,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Heterophyidae,Phocitremoides,ovale,
EPB,345,269,2,parthenitae,269.2,Probolocoryphe species A,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.05505685,0.0179828,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,131884.81,116054.166,4.00689936,7.5696491,5.83299608,4.01710353,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Microphallidae,Probolocoryphe,species A,
EPB,346,271,2,parthenitae,271.2,Pygidiopsoides spindalis,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.02084895,0.00595046,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,13482.14,7892.15945,8.35875456,0.2918158,0.1967784,7.25695148,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Heterophyidae,Pygidiopsoides,spindalis,
EPB,347,272,2,parthenitae,272.2,Renicola buchanani,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.02107399,0.00629434,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,11045.16,18792.3093,4.00101531,0.1820006,0.28278889,4.00072666,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Renicolidae,Renicola,buchanani,
EPB,348,273,2,parthenitae,273.2,Renicola cerithidicola,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.02052283,0.00739169,20,population,"applied proportional mass of similar congener, renb (Hechinger et al 2009), to local host mass frequency distributions",7045.82,6279.59347,6.13691276,0.1531975,0.1337131,5.65022218,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Renicolidae,Renicola,cerithidicola,
EPB,349,275,2,parthenitae,275.2,small cyathocotylid,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.02379388,0.00948488,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,27493.41,17369.3554,7.37642407,0.6079359,0.35188665,8.52748947,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Cyathocotylidae,,,
EPB,350,276,2,parthenitae,276.2,Maritrema sp.,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.045945,0.00951059,19,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Microphallidae,Maritrema,sp.,
EPB,351,277,2,parthenitae,277.2,Stictodora hancocki,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.02445125,0.0073253,20,population,applied proportional mass (Hechinger et al 2009) to local host mass frequency distributions,14774.34,9139.96023,10.8519083,0.3491093,0.19651895,8.27797084,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Heterophyidae,Stictodora,hancocki,
EPB,352,282,2,parthenitae,282.2,Lepocreadium,trematode,life stage,Species,,feeding,infectious,infectious,parasitic castrator,,,,,0.09962794,0.02100379,6,population,applied average proportional mass of 15 trematode species in Hechinger et al (2009) to local host mass frequency distributions,3234.19,7058.62587,7.00000022,0.311644,0.67409356,7.0000001,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Lepocreadiidae,Lepocreadium,,
EPB,353,233,3,cercaria,233.3,Acanthoparyphium spinulosum,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,2.21E-06,,,species,volumetric; literature (Martin and Adams 1961),,,,0.0013497,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Echinostomatidae,Acanthoparyphium,spinulosum,
EPB,354,234,3,cercaria,234.3,microphallid-assiminea,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,1.20E-07,,1,species,volumetric,,,,0.0061248,,,"approximation, quantified ratio",applied relative abundance of mcercs compared to csm),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Microphallidae,,,
EPB,355,235,3,cercaria,235.3,Austrobilharzia sp.,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,3.33E-07,,,species,volumetric; literature (Short & Holliman 1961),,,,8.79E-07,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Schistosomatidae,Austrobilharzia,sp.,
EPB,356,236,3,cercaria,236.3,Austrobilharzia sp.,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,3.33E-07,,,approximation,set equal to congener aust,,,,1.87E-06,,,"approximation, quantified ratio",applied ratio relating aust cercariae and parthenitae in Cerithidea californica at CSM to the quantified aust nteg parthenitae at EPB,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Schistosomatidae,Austrobilharzia,sp.,
EPB,357,237,3,cercaria,237.3,Catatropis johnstoni,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,2.66E-06,,9,species,volumetric,,,,0.000356,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Notocotylidae,Catatropis,johnstoni,
EPB,358,238,3,cercaria,238.3,Cloacitrema michiganiensis,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,1.31E-06,,,species,volumetric; literature (Martin 1972),,,,0.0005875,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Philophthalmidae,Cloacitrema,michiganiensis,
EPB,359,239,3,cercaria,239.3,Euhaplorchis californiensis,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,4.26E-07,,,species,volumetric; literature (Martin 1950),,,,0.0034016,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Heterophyidae,Euhaplorchis,californiensis,
EPB,361,281,3,cercaria,281.3,fellodistomid,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,9.73E-07,,,approximation,set equal to  MESO cercs,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Fellodistomidae,,,
EPB,362,242,3,cercaria,242.3,Gynaecotyla sp.,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,,,,,,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Microphallidae,Gynaecotyla,sp.,
EPB,363,243,3,cercaria,243.3,Gynaecotyla sp.,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,,,,,,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Microphallidae,Gynaecotyla,sp.,
EPB,364,244,3,cercaria,244.3,hemiurid,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,,,,,,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Hemiuridae,,,
EPB,365,245,3,cercaria,245.3,Himasthla rhigedana,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,6.18E-06,,,species,volumetric; literature (Adams and Martin 1963),,,,0.0873526,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Echinostomatidae,Himasthla,rhigedana,
EPB,366,246,3,cercaria,246.3,Himasthla B,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,4.19E-06,,8,species,volumetric,,,,0.0018266,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Echinostomatidae,Himasthla,B,
EPB,367,247,3,cercaria,247.3,Hysterolecitha trilocalis,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,,,,,,,,,6.19E-05,,,"approximation, quantified ratio",average relationship between cercarial production and parthenital mass from Kuris et al 2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Hemiuridae,Hysterolecitha,trilocalis,
EPB,368,248,3,cercaria,248.3,Lecisthaster sp.,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,,,,,,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Lecisthasteridae,Lecisthaster,sp.,Probably L. minimus
EPB,369,250,3,cercaria,250.3,Renicola sp.,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,4.95E-07,,74,species,volumetric,,,,0.0002945,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Renicolidae,Renicola,sp.,
EPB,371,252,3,cercaria,252.3,mc oval (u+i),trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,,,,,,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Microphallidae,,,
EPB,372,253,3,cercaria,253.3,mc oval jelly,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,,,,,,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,,,,
EPB,377,258,3,cercaria,258.3,mc unk neo,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,,,,,,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,,,,
EPB,378,259,3,cercaria,259.3,mc unk pericaridean,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,,,,,,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,,,,
EPB,379,260,3,cercaria,260.3,mc unk poly,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,,,,,,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,,,,
EPB,380,261,3,cercaria,261.3,mc unk-tagelus epb,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,,,,,,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,,,,
EPB,383,264,3,cercaria,264.3,Acanthoparyphium,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,,,,,,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Echinostomatidae,Acanthoparyphium,,
EPB,384,265,3,cercaria,265.3,Mesostephanus appendiculatus,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,6.28E-07,,,species,volumetric; literature (Martin 1961),,,,9.92E-05,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Cyathocotylidae,Mesostephanus,appendiculatus,
EPB,385,266,3,cercaria,266.3,Parorchis acanthus,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,2.36E-06,,8,species,volumetric,,,,0.0036344,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Philophthalmidae,Parorchis,acanthus,
EPB,386,267,3,cercaria,267.3,Parvatrema sp.,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,8.27E-07,,,approximation,equal mcerc/2,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Gymnophallidae,Parvatrema,sp.,
EPB,387,268,3,cercaria,268.3,Phocitremoides ovale,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,2.97E-07,,,species,volumetric; literature (Martin 1950),,,,0.0003606,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Heterophyidae,Phocitremoides,ovale,
EPB,388,269,3,cercaria,269.3,Probolocoryphe species A,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,1.48E-07,,,species,volumetric; literature (Sarkisian 1957),,,,0.0028969,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Microphallidae,Probolocoryphe,species A,
EPB,389,270,3,cercaria,270.3,Probolocoryphe species B,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,,,,,,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Microphallidae,Probolocoryphe,species B,
EPB,390,271,3,cercaria,271.3,Pygidiopsoides spindalis,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,5.31E-08,,,species,volumetric; literature (Martin 1964),,,,0.0007726,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Heterophyidae,Pygidiopsoides,spindalis,
EPB,391,272,3,cercaria,272.3,Renicola buchanani,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,1.36E-06,,,species,volumetric; literature (Martin & Gregory 1951),,,,0.0006668,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Renicolidae,Renicola,buchanani,
EPB,392,273,3,cercaria,273.3,Renicola cerithidicola,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,9.24E-08,,,species,volumetric; literature (Martin 1971),,,,0.0000464,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Renicolidae,Renicola,cerithidicola,
EPB,393,274,3,cercaria,274.3,renic,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,9.24E-08,,,approximation,set equal to renc,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Renicolidae,,,
EPB,394,275,3,cercaria,275.3,small cyathocotylid,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,2.59E-07,,4,species,volumetric,,,,0.007115,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Cyathocotylidae,,,
EPB,395,276,3,cercaria,276.3,Maritrema sp.,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,1.07E-07,,4,species,volumetric,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Microphallidae,Maritrema,sp.,
EPB,396,277,3,cercaria,277.3,Stictodora hancocki,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,6.28E-07,,,species,volumetric; literature (Martin 1950),,,,0.0076411,,,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Heterophyidae,Stictodora,hancocki,
EPB,397,282,3,cercaria,282.3,Lepocreadium,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,3.33E-07,,,approximation,set equal to aust,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Lepocreadiidae,Lepocreadium,,
EPB,398,278,3,cercaria,278.3,Tubulovesicula,trematode,life stage,Species,,nonfeeding,free-living,infectious,nonfeeding,,intermediate,,,,,,,,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Hemiuridae,Tubulovesicula,,
EPB,401,237,4,metacercaria,237.4,Catatropis johnstoni,trematode,life stage,Species,,nonfeeding,commensal,infectious,nonfeeding,,,,,0.0000012,,26,species,volumetric; literature (Martin 1956),,,,0.0005621,,,"approximation, quantified ratio",applied relative abundance of epb cercs compared to csm cercs),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Notocotylidae,Catatropis,johnstoni,
EPB,402,238,4,metacercaria,238.4,Cloacitrema michiganiensis,trematode,life stage,Species,,nonfeeding,commensal,infectious,nonfeeding,,,,,0.0000157,,3,approximation,"volumetric; species indistinguished from confamilial, PARO",5481665.5,9120561.54,7.00000088,0.0825,0.14319282,7.00000088,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Philophthalmidae,Cloacitrema,michiganiensis,
EPB,403,245,4,metacercaria,245.4,Himasthla rhigedana,trematode,life stage,Species,,nonfeeding,commensal,infectious,nonfeeding,,,,,5.79E-05,,6,species,volumetric,1864804.9,1736012.93,4.02595106,0.1079903,0.10054021,4.02592762,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Echinostomatidae,Himasthla,rhigedana,
EPB,404,266,4,metacercaria,266.4,Parorchis acanthus,trematode,life stage,Species,,nonfeeding,commensal,infectious,nonfeeding,,,,,0.0000157,,3,approximation,"volumetric; species indistinguished from confamilial, PARO",3385472.5,6691383.53,7.0000002,0.0575,0.10505472,7.0000002,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Philophthalmidae,Parorchis,acanthus,
EPB,405,278,4,metacercaria,278.4,Tubulovesicula,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,,,,,,,,,,,,,,Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Hemiuridae,Tubulovesicula,,
EPB,406,233,4,metacercaria,233.4,Acanthoparyphium spinulosum,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0000372,,3,species,volumetric,143871241,108677261,7.00670403,5.3520102,4.04279411,7.00670403,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Echinostomatidae,Acanthoparyphium,spinulosum,
EPB,407,234,4,metacercaria,234.4,microphallid-assiminea,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.00010115,,1,species,volumetric,71241.62,188801.482,4.00001987,0.007206,0.01909689,4.00001987,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Microphallidae,,,matched these unk microphallid mcercs to unk microphallid parthenitae in Assiminea californica
EPB,408,239,4,metacercaria,239.4,Euhaplorchis californiensis,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,1.38E-06,,25,species,volumetric,100166654,202323953,5.010624,0.1379054,0.27855153,5.010624,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Heterophyidae,Euhaplorchis,californiensis,
EPB,411,242,4,metacercaria,242.4,Gynaecotyla sp.,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0001431,,,approximation,volumetric; pooled among several congeners,484025.77,572955.423,7.00014699,0.0692641,0.08198992,7.00014699,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Microphallidae,Gynaecotyla,sp.,
EPB,412,243,4,metacercaria,243.4,Gynaecotyla sp.,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.00014306,,,approximation,volumetric; pooled among several congeners,5100.48,13549.3407,4.00003668,0.0007297,0.00193837,4.00003668,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Microphallidae,Gynaecotyla,sp.,
EPB,413,244,4,metacercaria,244.4,hemiurid,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,,,,,,,,,0.0008087,,,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Hemiuridae,,,
EPB,414,246,4,metacercaria,246.4,Himasthla B,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,0.0000827,,9,species,volumetric,334974.31,296717.454,9.67508183,0.0277024,0.02453853,9.67508183,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Echinostomatidae,Himasthla,B,
EPB,415,247,4,metacercaria,247.4,Hysterolecitha trilocalis,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,,,,,,,,,0.0225982,,,"approximation, ratio",set equal to cerc annual productivity),Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Hemiuridae,Hysterolecitha,trilocalis,
EPB,416,248,4,metacercaria,248.4,Lecisthaster sp.,trematode,life stage,Species,,feeding,infectious,infectious,trophically transmitted parasite,,,,,,,,,,,,,0.000011,,,"approximation, ratio","for these unobserved but necessary larval stages, gave the kg/ha characterizing the adults or metacestodes)",Animalia,Platyhelminthes,,,Trematoda,Digenea,,,,,Lecisthasteridae,Lecisthaster,sp.,Probably L. minimus
